,Data ora,Anno,Mese,Giorno,Ora,PDMM,PDMF
1731,2021-03-14 03:00:08.645,2021,3,14,3,0.0007293251292462694,0.0022869272897204566
1732,2021-03-14 04:00:08.650,2021,3,14,4,0.0007221831884275065,0.002264532477441224
1733,2021-03-14 05:00:08.655,2021,3,14,5,0.0007703292876512424,0.002415503044329741
1734,2021-03-14 06:00:08.660,2021,3,14,6,0.0009030036398224844,0.002831526823655658
1735,2021-03-14 07:00:08.665,2021,3,14,7,0.0011135246419245166,0.003491652473328517
1736,2021-03-14 08:00:08.670,2021,3,14,8,0.001288523600503148,0.004040392504348337
1737,2021-03-14 09:00:08.675,2021,3,14,9,0.001413717792436226,0.00443296092488548
1738,2021-03-14 10:00:08.680,2021,3,14,10,0.001476220771467172,0.00462895001493976
1739,2021-03-14 11:00:08.685,2021,3,14,11,0.0015316807240989515,0.004802854456284456
1740,2021-03-14 12:00:08.690,2021,3,14,12,0.0015970529404168501,0.005007840544781661
1741,2021-03-14 13:00:08.695,2021,3,14,13,0.0015653261454276549,0.004908355595797191
1742,2021-03-14 14:00:08.700,2021,3,14,14,0.0015109179130266914,0.004737749008318425
1743,2021-03-14 15:00:08.705,2021,3,14,15,0.0014444142546246534,0.004529215084054707
1744,2021-03-14 16:00:08.710,2021,3,14,16,0.0014301093323762796,0.004484359482958192
1745,2021-03-14 17:00:08.715,2021,3,14,17,0.0015245055904197164,0.004780355561949918
1746,2021-03-14 18:00:08.720,2021,3,14,18,0.0018043965989437995,0.005658003074524476
1747,2021-03-14 19:00:08.725,2021,3,14,19,0.0020868805291807176,0.0065437811494331736
1748,2021-03-14 20:00:08.730,2021,3,14,20,0.0020258347046199,0.00635236122365069
1749,2021-03-14 21:00:08.735,2021,3,14,21,0.0018430455829965362,0.005779193765487667
1750,2021-03-14 22:00:08.740,2021,3,14,22,0.001569385852743334,0.004921085522514647
1751,2021-03-14 23:00:08.745,2021,3,14,23,0.001278141164437514,0.004007836548958708
1752,2021-03-15 00:00:08.750,2021,3,15,0,0.0010286242145917718,0.0032254322426107833
1753,2021-03-15 01:00:08.755,2021,3,15,1,0.0008589872402479758,0.0026935056567637203
1754,2021-03-15 02:00:08.760,2021,3,15,2,0.0007419336764981217,0.0023264636084865337
1755,2021-03-15 03:00:08.765,2021,3,15,3,0.0007293251292462694,0.0022869272897204566
1756,2021-03-15 04:00:08.770,2021,3,15,4,0.0007221831884275065,0.002264532477441224
1757,2021-03-15 05:00:08.775,2021,3,15,5,0.0007703292876512424,0.002415503044329741
1758,2021-03-15 06:00:08.780,2021,3,15,6,0.0009030036398224844,0.002831526823655658
1759,2021-03-15 07:00:08.785,2021,3,15,7,0.0011135246419245166,0.003716808769960223
1760,2021-03-15 08:00:08.790,2021,3,15,8,0.001288523600503148,0.0033775377684364385
1761,2021-03-15 09:00:08.795,2021,3,15,9,0.001413717792436226,0.0037057025855012837
1762,2021-03-15 10:00:08.800,2021,3,15,10,0.001476220771467172,0.0038695382903609988
1763,2021-03-15 11:00:08.805,2021,3,15,11,0.0015316807240989515,0.004014912488067883
1764,2021-03-15 12:00:08.810,2021,3,15,12,0.0015970529404168501,0.004186269170657074
1765,2021-03-15 13:00:08.815,2021,3,15,13,0.0015653261454276549,0.004103105425495089
1766,2021-03-15 14:00:08.820,2021,3,15,14,0.0015109179130266914,0.003960488045591172
1767,2021-03-15 15:00:08.825,2021,3,15,15,0.0014444142546246534,0.0037861655745829816
1768,2021-03-15 16:00:08.830,2021,3,15,16,0.0014301093323762796,0.0037486688495330387
1769,2021-03-15 17:00:08.835,2021,3,15,17,0.0015245055904197164,0.003996104695191033
1770,2021-03-15 18:00:08.840,2021,3,15,18,0.0018043965989437995,0.00472976797614818
1771,2021-03-15 19:00:08.845,2021,3,15,19,0.0020868805291807176,0.0069657514173304845
1772,2021-03-15 20:00:08.850,2021,3,15,20,0.0020258347046199,0.006761987937336945
1773,2021-03-15 21:00:08.855,2021,3,15,21,0.0018430455829965362,0.00615186025383203
1774,2021-03-15 22:00:08.860,2021,3,15,22,0.001569385852743334,0.005238417616736802
1775,2021-03-15 23:00:08.865,2021,3,15,23,0.001278141164437514,0.004007836548958708
1776,2021-03-16 00:00:08.870,2021,3,16,0,0.0010286242145917718,0.0032254322426107833
1777,2021-03-16 01:00:08.875,2021,3,16,1,0.0008589872402479758,0.0026935056567637203
1778,2021-03-16 02:00:08.880,2021,3,16,2,0.0007419336764981217,0.0023264636084865337
1779,2021-03-16 03:00:08.885,2021,3,16,3,0.0007293251292462694,0.0022869272897204566
1780,2021-03-16 04:00:08.890,2021,3,16,4,0.0007221831884275065,0.002264532477441224
1781,2021-03-16 05:00:08.895,2021,3,16,5,0.0007703292876512424,0.002415503044329741
1782,2021-03-16 06:00:08.900,2021,3,16,6,0.0009030036398224844,0.002831526823655658
1783,2021-03-16 07:00:08.905,2021,3,16,7,0.0011135246419245166,0.003716808769960223
1784,2021-03-16 08:00:08.910,2021,3,16,8,0.001288523600503148,0.0033775377684364385
1785,2021-03-16 09:00:08.915,2021,3,16,9,0.001413717792436226,0.0037057025855012837
1786,2021-03-16 10:00:08.920,2021,3,16,10,0.001476220771467172,0.0038695382903609988
1787,2021-03-16 11:00:08.925,2021,3,16,11,0.0015316807240989515,0.004014912488067883
1788,2021-03-16 12:00:08.930,2021,3,16,12,0.0015970529404168501,0.004186269170657074
1789,2021-03-16 13:00:08.935,2021,3,16,13,0.0015653261454276549,0.004103105425495089
1790,2021-03-16 14:00:08.940,2021,3,16,14,0.0015109179130266914,0.003960488045591172
1791,2021-03-16 15:00:08.945,2021,3,16,15,0.0014444142546246534,0.0037861655745829816
1792,2021-03-16 16:00:08.950,2021,3,16,16,0.0014301093323762796,0.0037486688495330387
1793,2021-03-16 17:00:08.955,2021,3,16,17,0.0015245055904197164,0.003996104695191033
1794,2021-03-16 18:00:08.960,2021,3,16,18,0.0018043965989437995,0.00472976797614818
1795,2021-03-16 19:00:08.965,2021,3,16,19,0.0020868805291807176,0.0069657514173304845
1796,2021-03-16 20:00:08.970,2021,3,16,20,0.0020258347046199,0.006761987937336945
1797,2021-03-16 21:00:08.975,2021,3,16,21,0.0018430455829965362,0.00615186025383203
1798,2021-03-16 22:00:08.980,2021,3,16,22,0.001569385852743334,0.005238417616736802
1799,2021-03-16 23:00:08.985,2021,3,16,23,0.001278141164437514,0.004007836548958708
1800,2021-03-17 00:00:08.990,2021,3,17,0,0.0010286242145917718,0.0032254322426107833
1801,2021-03-17 01:00:08.995,2021,3,17,1,0.0008589872402479758,0.0026935056567637203
1802,2021-03-17 02:00:09.000,2021,3,17,2,0.0007419336764981217,0.0023264636084865337
1803,2021-03-17 03:00:09.005,2021,3,17,3,0.0007293251292462694,0.0022869272897204566
1804,2021-03-17 04:00:09.010,2021,3,17,4,0.0007221831884275065,0.002264532477441224
1805,2021-03-17 05:00:09.015,2021,3,17,5,0.0007703292876512424,0.002415503044329741
1806,2021-03-17 06:00:09.020,2021,3,17,6,0.0009030036398224844,0.002831526823655658
1807,2021-03-17 07:00:09.025,2021,3,17,7,0.0011135246419245166,0.003716808769960223
1808,2021-03-17 08:00:09.030,2021,3,17,8,0.001288523600503148,0.0033775377684364385
1809,2021-03-17 09:00:09.035,2021,3,17,9,0.001413717792436226,0.0037057025855012837
1810,2021-03-17 10:00:09.040,2021,3,17,10,0.001476220771467172,0.0038695382903609988
1811,2021-03-17 11:00:09.045,2021,3,17,11,0.0015316807240989515,0.004014912488067883
1812,2021-03-17 12:00:09.050,2021,3,17,12,0.0015970529404168501,0.004186269170657074
1813,2021-03-17 13:00:09.055,2021,3,17,13,0.0015653261454276549,0.004103105425495089
1814,2021-03-17 14:00:09.060,2021,3,17,14,0.0015109179130266914,0.003960488045591172
1815,2021-03-17 15:00:09.065,2021,3,17,15,0.0014444142546246534,0.0037861655745829816
1816,2021-03-17 16:00:09.070,2021,3,17,16,0.0014301093323762796,0.0037486688495330387
1817,2021-03-17 17:00:09.075,2021,3,17,17,0.0015245055904197164,0.003996104695191033
1818,2021-03-17 18:00:09.080,2021,3,17,18,0.0018043965989437995,0.00472976797614818
1819,2021-03-17 19:00:09.085,2021,3,17,19,0.0020868805291807176,0.0069657514173304845
1820,2021-03-17 20:00:09.090,2021,3,17,20,0.0020258347046199,0.006761987937336945
1821,2021-03-17 21:00:09.095,2021,3,17,21,0.0018430455829965362,0.00615186025383203
1822,2021-03-17 22:00:09.100,2021,3,17,22,0.001569385852743334,0.005238417616736802
1823,2021-03-17 23:00:09.105,2021,3,17,23,0.001278141164437514,0.004007836548958708
1824,2021-03-18 00:00:09.110,2021,3,18,0,0.0010286242145917718,0.0032254322426107833
1825,2021-03-18 01:00:09.115,2021,3,18,1,0.0008589872402479758,0.0026935056567637203
1826,2021-03-18 02:00:09.120,2021,3,18,2,0.0007419336764981217,0.0023264636084865337
1827,2021-03-18 03:00:09.125,2021,3,18,3,0.0007293251292462694,0.0022869272897204566
1828,2021-03-18 04:00:09.130,2021,3,18,4,0.0007221831884275065,0.002264532477441224
1829,2021-03-18 05:00:09.135,2021,3,18,5,0.0007703292876512424,0.002415503044329741
1830,2021-03-18 06:00:09.140,2021,3,18,6,0.0009030036398224844,0.002831526823655658
1831,2021-03-18 07:00:09.145,2021,3,18,7,0.0011135246419245166,0.003716808769960223
1832,2021-03-18 08:00:09.150,2021,3,18,8,0.001288523600503148,0.0033775377684364385
1833,2021-03-18 09:00:09.155,2021,3,18,9,0.001413717792436226,0.0037057025855012837
1834,2021-03-18 10:00:09.160,2021,3,18,10,0.001476220771467172,0.0038695382903609988
1835,2021-03-18 11:00:09.165,2021,3,18,11,0.0015316807240989515,0.004014912488067883
1836,2021-03-18 12:00:09.170,2021,3,18,12,0.0015970529404168501,0.004186269170657074
1837,2021-03-18 13:00:09.175,2021,3,18,13,0.0015653261454276549,0.004103105425495089
1838,2021-03-18 14:00:09.180,2021,3,18,14,0.0015109179130266914,0.003960488045591172
1839,2021-03-18 15:00:09.185,2021,3,18,15,0.0014444142546246534,0.0037861655745829816
1840,2021-03-18 16:00:09.190,2021,3,18,16,0.0014301093323762796,0.0037486688495330387
1841,2021-03-18 17:00:09.195,2021,3,18,17,0.0015245055904197164,0.003996104695191033
1842,2021-03-18 18:00:09.200,2021,3,18,18,0.0018043965989437995,0.00472976797614818
1843,2021-03-18 19:00:09.205,2021,3,18,19,0.0020868805291807176,0.0069657514173304845
1844,2021-03-18 20:00:09.210,2021,3,18,20,0.0020258347046199,0.006761987937336945
1845,2021-03-18 21:00:09.215,2021,3,18,21,0.0018430455829965362,0.00615186025383203
1846,2021-03-18 22:00:09.220,2021,3,18,22,0.001569385852743334,0.005238417616736802
1847,2021-03-18 23:00:09.225,2021,3,18,23,0.001278141164437514,0.004007836548958708
1848,2021-03-19 00:00:09.230,2021,3,19,0,0.0010286242145917718,0.0032254322426107833
1849,2021-03-19 01:00:09.235,2021,3,19,1,0.0008589872402479758,0.0026935056567637203
1850,2021-03-19 02:00:09.240,2021,3,19,2,0.0007419336764981217,0.0023264636084865337
1851,2021-03-19 03:00:09.245,2021,3,19,3,0.0007293251292462694,0.0022869272897204566
1852,2021-03-19 04:00:09.250,2021,3,19,4,0.0007221831884275065,0.002264532477441224
1853,2021-03-19 05:00:09.255,2021,3,19,5,0.0007703292876512424,0.002415503044329741
1854,2021-03-19 06:00:09.260,2021,3,19,6,0.0009030036398224844,0.002831526823655658
1855,2021-03-19 07:00:09.265,2021,3,19,7,0.0011135246419245166,0.003716808769960223
1856,2021-03-19 08:00:09.270,2021,3,19,8,0.001288523600503148,0.0033775377684364385
1857,2021-03-19 09:00:09.275,2021,3,19,9,0.001413717792436226,0.0037057025855012837
1858,2021-03-19 10:00:09.280,2021,3,19,10,0.001476220771467172,0.0038695382903609988
1859,2021-03-19 11:00:09.285,2021,3,19,11,0.0015316807240989515,0.004014912488067883
1860,2021-03-19 12:00:09.290,2021,3,19,12,0.0015970529404168501,0.004186269170657074
1861,2021-03-19 13:00:09.295,2021,3,19,13,0.0015653261454276549,0.004103105425495089
1862,2021-03-19 14:00:09.300,2021,3,19,14,0.0015109179130266914,0.003960488045591172
1863,2021-03-19 15:00:09.305,2021,3,19,15,0.0014444142546246534,0.0037861655745829816
1864,2021-03-19 16:00:09.310,2021,3,19,16,0.0014301093323762796,0.0037486688495330387
1865,2021-03-19 17:00:09.315,2021,3,19,17,0.0015245055904197164,0.003996104695191033
1866,2021-03-19 18:00:09.320,2021,3,19,18,0.0018043965989437995,0.00472976797614818
1867,2021-03-19 19:00:09.325,2021,3,19,19,0.0020868805291807176,0.0069657514173304845
1868,2021-03-19 20:00:09.330,2021,3,19,20,0.0020258347046199,0.006761987937336945
1869,2021-03-19 21:00:09.335,2021,3,19,21,0.0018430455829965362,0.00615186025383203
1870,2021-03-19 22:00:09.340,2021,3,19,22,0.001569385852743334,0.005238417616736802
1871,2021-03-19 23:00:09.345,2021,3,19,23,0.001278141164437514,0.004007836548958708
1872,2021-03-20 00:00:09.350,2021,3,20,0,0.0010286242145917718,0.0032254322426107833
1873,2021-03-20 01:00:09.355,2021,3,20,1,0.0008589872402479758,0.0026935056567637203
1874,2021-03-20 02:00:09.360,2021,3,20,2,0.0007419336764981217,0.0023264636084865337
1875,2021-03-20 03:00:09.365,2021,3,20,3,0.0007293251292462694,0.0022869272897204566
1876,2021-03-20 04:00:09.370,2021,3,20,4,0.0007221831884275065,0.002264532477441224
1877,2021-03-20 05:00:09.375,2021,3,20,5,0.0007703292876512424,0.002415503044329741
1878,2021-03-20 06:00:09.380,2021,3,20,6,0.0009030036398224844,0.002831526823655658
1879,2021-03-20 07:00:09.385,2021,3,20,7,0.0011135246419245166,0.003716808769960223
1880,2021-03-20 08:00:09.390,2021,3,20,8,0.001288523600503148,0.0043009338440625836
1881,2021-03-20 09:00:09.395,2021,3,20,9,0.001413717792436226,0.004718816711675396
1882,2021-03-20 10:00:09.400,2021,3,20,10,0.001476220771467172,0.004927443994686712
1883,2021-03-20 11:00:09.405,2021,3,20,11,0.0015316807240989515,0.005112562518841788
1884,2021-03-20 12:00:09.410,2021,3,20,12,0.0015970529404168501,0.005330766964234361
1885,2021-03-20 13:00:09.415,2021,3,20,13,0.0015653261454276549,0.00522486681131564
1886,2021-03-20 14:00:09.420,2021,3,20,14,0.0015109179130266914,0.005043258800381614
1887,2021-03-20 15:00:09.425,2021,3,20,15,0.0014444142546246534,0.00482127773999311
1888,2021-03-20 16:00:09.430,2021,3,20,16,0.0014301093323762796,0.004773529662883237
1889,2021-03-20 17:00:09.435,2021,3,20,17,0.0015245055904197164,0.005088612802077078
1890,2021-03-20 18:00:09.440,2021,3,20,18,0.0018043965989437995,0.0060228546822723465
1891,2021-03-20 19:00:09.445,2021,3,20,19,0.0020868805291807176,0.0069657514173304845
1892,2021-03-20 20:00:09.450,2021,3,20,20,0.0020258347046199,0.006761987937336945
1893,2021-03-20 21:00:09.455,2021,3,20,21,0.0018430455829965362,0.00615186025383203
1894,2021-03-20 22:00:09.460,2021,3,20,22,0.001569385852743334,0.005238417616736802
1895,2021-03-20 23:00:09.465,2021,3,20,23,0.001278141164437514,0.004007836548958708
1896,2021-03-21 00:00:09.470,2021,3,21,0,0.0010286242145917718,0.0032254322426107833
1897,2021-03-21 01:00:09.475,2021,3,21,1,0.0008589872402479758,0.0026935056567637203
1898,2021-03-21 02:00:09.480,2021,3,21,2,0.0007419336764981217,0.0023264636084865337
1899,2021-03-21 03:00:09.485,2021,3,21,3,0.0007293251292462694,0.0022869272897204566
1900,2021-03-21 04:00:09.490,2021,3,21,4,0.0007221831884275065,0.002264532477441224
1901,2021-03-21 05:00:09.495,2021,3,21,5,0.0007703292876512424,0.002415503044329741
1902,2021-03-21 06:00:09.500,2021,3,21,6,0.0009030036398224844,0.002831526823655658
1903,2021-03-21 07:00:09.505,2021,3,21,7,0.0011135246419245166,0.003491652473328517
1904,2021-03-21 08:00:09.510,2021,3,21,8,0.001288523600503148,0.004040392504348337
1905,2021-03-21 09:00:09.515,2021,3,21,9,0.001413717792436226,0.00443296092488548
1906,2021-03-21 10:00:09.520,2021,3,21,10,0.001476220771467172,0.00462895001493976
1907,2021-03-21 11:00:09.525,2021,3,21,11,0.0015316807240989515,0.004802854456284456
1908,2021-03-21 12:00:09.530,2021,3,21,12,0.0015970529404168501,0.005007840544781661
1909,2021-03-21 13:00:09.535,2021,3,21,13,0.0015653261454276549,0.004908355595797191
1910,2021-03-21 14:00:09.540,2021,3,21,14,0.0015109179130266914,0.004737749008318425
1911,2021-03-21 15:00:09.545,2021,3,21,15,0.0014444142546246534,0.004529215084054707
1912,2021-03-21 16:00:09.550,2021,3,21,16,0.0014301093323762796,0.004484359482958192
1913,2021-03-21 17:00:09.555,2021,3,21,17,0.0015245055904197164,0.004780355561949918
1914,2021-03-21 18:00:09.560,2021,3,21,18,0.0018043965989437995,0.005658003074524476
1915,2021-03-21 19:00:09.565,2021,3,21,19,0.0020868805291807176,0.0065437811494331736
1916,2021-03-21 20:00:09.570,2021,3,21,20,0.0020258347046199,0.00635236122365069
1917,2021-03-21 21:00:09.575,2021,3,21,21,0.0018430455829965362,0.005779193765487667
1918,2021-03-21 22:00:09.580,2021,3,21,22,0.001569385852743334,0.004921085522514647
1919,2021-03-21 23:00:09.585,2021,3,21,23,0.001278141164437514,0.004007836548958708
1920,2021-03-22 00:00:09.590,2021,3,22,0,0.0010286242145917718,0.0032254322426107833
1921,2021-03-22 01:00:09.595,2021,3,22,1,0.0008589872402479758,0.0026935056567637203
1922,2021-03-22 02:00:09.600,2021,3,22,2,0.0007419336764981217,0.0023264636084865337
1923,2021-03-22 03:00:09.605,2021,3,22,3,0.0007293251292462694,0.0022869272897204566
1924,2021-03-22 04:00:09.610,2021,3,22,4,0.0007221831884275065,0.002264532477441224
1925,2021-03-22 05:00:09.615,2021,3,22,5,0.0007703292876512424,0.002415503044329741
1926,2021-03-22 06:00:09.620,2021,3,22,6,0.0009030036398224844,0.002831526823655658
1927,2021-03-22 07:00:09.625,2021,3,22,7,0.0011135246419245166,0.003716808769960223
1928,2021-03-22 08:00:09.630,2021,3,22,8,0.001288523600503148,0.0033775377684364385
1929,2021-03-22 09:00:09.635,2021,3,22,9,0.001413717792436226,0.0037057025855012837
1930,2021-03-22 10:00:09.640,2021,3,22,10,0.001476220771467172,0.0038695382903609988
1931,2021-03-22 11:00:09.645,2021,3,22,11,0.0015316807240989515,0.004014912488067883
1932,2021-03-22 12:00:09.650,2021,3,22,12,0.0015970529404168501,0.004186269170657074
1933,2021-03-22 13:00:09.655,2021,3,22,13,0.0015653261454276549,0.004103105425495089
1934,2021-03-22 14:00:09.660,2021,3,22,14,0.0015109179130266914,0.003960488045591172
1935,2021-03-22 15:00:09.665,2021,3,22,15,0.0014444142546246534,0.0037861655745829816
1936,2021-03-22 16:00:09.670,2021,3,22,16,0.0014301093323762796,0.0037486688495330387
1937,2021-03-22 17:00:09.675,2021,3,22,17,0.0015245055904197164,0.003996104695191033
1938,2021-03-22 18:00:09.680,2021,3,22,18,0.0018043965989437995,0.00472976797614818
1939,2021-03-22 19:00:09.685,2021,3,22,19,0.0020868805291807176,0.0069657514173304845
1940,2021-03-22 20:00:09.690,2021,3,22,20,0.0020258347046199,0.006761987937336945
1941,2021-03-22 21:00:09.695,2021,3,22,21,0.0018430455829965362,0.00615186025383203
1942,2021-03-22 22:00:09.700,2021,3,22,22,0.001569385852743334,0.005238417616736802
1943,2021-03-22 23:00:09.705,2021,3,22,23,0.001278141164437514,0.004007836548958708
1944,2021-03-23 00:00:09.710,2021,3,23,0,0.0010286242145917718,0.0032254322426107833
1945,2021-03-23 01:00:09.715,2021,3,23,1,0.0008589872402479758,0.0026935056567637203
1946,2021-03-23 02:00:09.720,2021,3,23,2,0.0007419336764981217,0.0023264636084865337
1947,2021-03-23 03:00:09.725,2021,3,23,3,0.0007293251292462694,0.0022869272897204566
1948,2021-03-23 04:00:09.730,2021,3,23,4,0.0007221831884275065,0.002264532477441224
1949,2021-03-23 05:00:09.735,2021,3,23,5,0.0007703292876512424,0.002415503044329741
1950,2021-03-23 06:00:09.740,2021,3,23,6,0.0009030036398224844,0.002831526823655658
1951,2021-03-23 07:00:09.745,2021,3,23,7,0.0011135246419245166,0.003716808769960223
1952,2021-03-23 08:00:09.750,2021,3,23,8,0.001288523600503148,0.0033775377684364385
1953,2021-03-23 09:00:09.755,2021,3,23,9,0.001413717792436226,0.0037057025855012837
1954,2021-03-23 10:00:09.760,2021,3,23,10,0.001476220771467172,0.0038695382903609988
1955,2021-03-23 11:00:09.765,2021,3,23,11,0.0015316807240989515,0.004014912488067883
1956,2021-03-23 12:00:09.770,2021,3,23,12,0.0015970529404168501,0.004186269170657074
1957,2021-03-23 13:00:09.775,2021,3,23,13,0.0015653261454276549,0.004103105425495089
1958,2021-03-23 14:00:09.780,2021,3,23,14,0.0015109179130266914,0.003960488045591172
1959,2021-03-23 15:00:09.785,2021,3,23,15,0.0014444142546246534,0.0037861655745829816
1960,2021-03-23 16:00:09.790,2021,3,23,16,0.0014301093323762796,0.0037486688495330387
1961,2021-03-23 17:00:09.795,2021,3,23,17,0.0015245055904197164,0.003996104695191033
1962,2021-03-23 18:00:09.800,2021,3,23,18,0.0018043965989437995,0.00472976797614818
1963,2021-03-23 19:00:09.805,2021,3,23,19,0.0020868805291807176,0.0069657514173304845
1964,2021-03-23 20:00:09.810,2021,3,23,20,0.0020258347046199,0.006761987937336945
1965,2021-03-23 21:00:09.815,2021,3,23,21,0.0018430455829965362,0.00615186025383203
1966,2021-03-23 22:00:09.820,2021,3,23,22,0.001569385852743334,0.005238417616736802
1967,2021-03-23 23:00:09.825,2021,3,23,23,0.001278141164437514,0.004007836548958708
1968,2021-03-24 00:00:09.830,2021,3,24,0,0.0010286242145917718,0.0032254322426107833
1969,2021-03-24 01:00:09.835,2021,3,24,1,0.0008589872402479758,0.0026935056567637203
1970,2021-03-24 02:00:09.840,2021,3,24,2,0.0007419336764981217,0.0023264636084865337
1971,2021-03-24 03:00:09.845,2021,3,24,3,0.0007293251292462694,0.0022869272897204566
1972,2021-03-24 04:00:09.850,2021,3,24,4,0.0007221831884275065,0.002264532477441224
1973,2021-03-24 05:00:09.855,2021,3,24,5,0.0007703292876512424,0.002415503044329741
1974,2021-03-24 06:00:09.860,2021,3,24,6,0.0009030036398224844,0.002831526823655658
1975,2021-03-24 07:00:09.865,2021,3,24,7,0.0011135246419245166,0.003716808769960223
1976,2021-03-24 08:00:09.870,2021,3,24,8,0.001288523600503148,0.0033775377684364385
1977,2021-03-24 09:00:09.875,2021,3,24,9,0.001413717792436226,0.0037057025855012837
1978,2021-03-24 10:00:09.880,2021,3,24,10,0.001476220771467172,0.0038695382903609988
1979,2021-03-24 11:00:09.885,2021,3,24,11,0.0015316807240989515,0.004014912488067883
1980,2021-03-24 12:00:09.890,2021,3,24,12,0.0015970529404168501,0.004186269170657074
1981,2021-03-24 13:00:09.895,2021,3,24,13,0.0015653261454276549,0.004103105425495089
1982,2021-03-24 14:00:09.900,2021,3,24,14,0.0015109179130266914,0.003960488045591172
1983,2021-03-24 15:00:09.905,2021,3,24,15,0.0014444142546246534,0.0037861655745829816
1984,2021-03-24 16:00:09.910,2021,3,24,16,0.0014301093323762796,0.0037486688495330387
1985,2021-03-24 17:00:09.915,2021,3,24,17,0.0015245055904197164,0.003996104695191033
1986,2021-03-24 18:00:09.920,2021,3,24,18,0.0018043965989437995,0.00472976797614818
1987,2021-03-24 19:00:09.925,2021,3,24,19,0.0020868805291807176,0.0069657514173304845
1988,2021-03-24 20:00:09.930,2021,3,24,20,0.0020258347046199,0.006761987937336945
1989,2021-03-24 21:00:09.935,2021,3,24,21,0.0018430455829965362,0.00615186025383203
1990,2021-03-24 22:00:09.940,2021,3,24,22,0.001569385852743334,0.005238417616736802
1991,2021-03-24 23:00:09.945,2021,3,24,23,0.001278141164437514,0.004007836548958708
1992,2021-03-25 00:00:09.950,2021,3,25,0,0.0010286242145917718,0.0032254322426107833
1993,2021-03-25 01:00:09.955,2021,3,25,1,0.0008589872402479758,0.0026935056567637203
1994,2021-03-25 02:00:09.960,2021,3,25,2,0.0007419336764981217,0.0023264636084865337
1995,2021-03-25 03:00:09.965,2021,3,25,3,0.0007293251292462694,0.0022869272897204566
1996,2021-03-25 04:00:09.970,2021,3,25,4,0.0007221831884275065,0.002264532477441224
1997,2021-03-25 05:00:09.975,2021,3,25,5,0.0007703292876512424,0.002415503044329741
1998,2021-03-25 06:00:09.980,2021,3,25,6,0.0009030036398224844,0.002831526823655658
1999,2021-03-25 07:00:09.985,2021,3,25,7,0.0011135246419245166,0.003716808769960223
2000,2021-03-25 08:00:09.990,2021,3,25,8,0.001288523600503148,0.0033775377684364385
2001,2021-03-25 09:00:09.995,2021,3,25,9,0.001413717792436226,0.0037057025855012837
2002,2021-03-25 10:00:10.000,2021,3,25,10,0.001476220771467172,0.0038695382903609988
2003,2021-03-25 11:00:10.005,2021,3,25,11,0.0015316807240989515,0.004014912488067883
2004,2021-03-25 12:00:10.010,2021,3,25,12,0.0015970529404168501,0.004186269170657074
2005,2021-03-25 13:00:10.015,2021,3,25,13,0.0015653261454276549,0.004103105425495089
2006,2021-03-25 14:00:10.020,2021,3,25,14,0.0015109179130266914,0.003960488045591172
2007,2021-03-25 15:00:10.025,2021,3,25,15,0.0014444142546246534,0.0037861655745829816
2008,2021-03-25 16:00:10.030,2021,3,25,16,0.0014301093323762796,0.0037486688495330387
2009,2021-03-25 17:00:10.035,2021,3,25,17,0.0015245055904197164,0.003996104695191033
2010,2021-03-25 18:00:10.040,2021,3,25,18,0.0018043965989437995,0.00472976797614818
2011,2021-03-25 19:00:10.045,2021,3,25,19,0.0020868805291807176,0.0069657514173304845
2012,2021-03-25 20:00:10.050,2021,3,25,20,0.0020258347046199,0.006761987937336945
2013,2021-03-25 21:00:10.055,2021,3,25,21,0.0018430455829965362,0.00615186025383203
2014,2021-03-25 22:00:10.060,2021,3,25,22,0.001569385852743334,0.005238417616736802
2015,2021-03-25 23:00:10.065,2021,3,25,23,0.001278141164437514,0.004007836548958708
2016,2021-03-26 00:00:10.070,2021,3,26,0,0.0010286242145917718,0.0032254322426107833
2017,2021-03-26 01:00:10.075,2021,3,26,1,0.0008589872402479758,0.0026935056567637203
2018,2021-03-26 02:00:10.080,2021,3,26,2,0.0007419336764981217,0.0023264636084865337
2019,2021-03-26 03:00:10.085,2021,3,26,3,0.0007293251292462694,0.0022869272897204566
2020,2021-03-26 04:00:10.090,2021,3,26,4,0.0007221831884275065,0.002264532477441224
2021,2021-03-26 05:00:10.095,2021,3,26,5,0.0007703292876512424,0.002415503044329741
2022,2021-03-26 06:00:10.100,2021,3,26,6,0.0009030036398224844,0.002831526823655658
2023,2021-03-26 07:00:10.105,2021,3,26,7,0.0011135246419245166,0.003716808769960223
2024,2021-03-26 08:00:10.110,2021,3,26,8,0.001288523600503148,0.0033775377684364385
2025,2021-03-26 09:00:10.115,2021,3,26,9,0.001413717792436226,0.0037057025855012837
2026,2021-03-26 10:00:10.120,2021,3,26,10,0.001476220771467172,0.0038695382903609988
2027,2021-03-26 11:00:10.125,2021,3,26,11,0.0015316807240989515,0.004014912488067883
2028,2021-03-26 12:00:10.130,2021,3,26,12,0.0015970529404168501,0.004186269170657074
2029,2021-03-26 13:00:10.135,2021,3,26,13,0.0015653261454276549,0.004103105425495089
2030,2021-03-26 14:00:10.140,2021,3,26,14,0.0015109179130266914,0.003960488045591172
2031,2021-03-26 15:00:10.145,2021,3,26,15,0.0014444142546246534,0.0037861655745829816
2032,2021-03-26 16:00:10.150,2021,3,26,16,0.0014301093323762796,0.0037486688495330387
